timestamp,strike,expiry,option_type,bid,ask,mid,last,volume,open_interest,implied_vol,delta,gamma,vega,theta
2024-05-30,451.79,2024-07-29,call,12.82,13.22,13.02,13.03,4887,815,0.14758,0.5753,0.014494,0.7177,-0.0883
2024-05-30,451.79,2024-07-29,put,8.59,8.85,8.72,8.79,3701,0,0.14758,-0.4247,0.014494,0.7177,-0.0883
2024-05-30,474.38,2024-07-29,call,4.03,4.16,4.1,4.11,1079,2689,0.145101,0.262,0.012251,0.5965,-0.0721
2024-05-30,474.38,2024-07-29,put,21.81,22.53,22.17,22.05,852,7938,0.145101,-0.738,0.012251,0.5965,-0.0721
2024-05-30,496.97,2024-07-29,call,1.15,1.19,1.17,1.17,0,7666,0.154842,0.091,0.005774,0.3,-0.0387
2024-05-30,496.97,2024-07-29,put,40.89,42.34,41.62,41.22,0,9234,0.154842,-0.909,0.005774,0.3,-0.0387
2024-05-31,403.7,2024-06-30,call,46.01,47.65,46.83,46.75,1453,11060,0.152746,0.9944,0.000811,0.0205,-0.0052
2024-05-31,403.7,2024-06-30,put,0.03,0.04,0.04,0.04,1645,5366,0.152746,-0.0056,0.000811,0.0205,-0.0052
2024-05-31,426.13,2024-06-30,call,24.74,25.56,25.15,25.06,2609,12524,0.141769,0.9194,0.008204,0.1923,-0.0454
2024-05-31,426.13,2024-06-30,put,0.67,0.69,0.68,0.69,3083,10143,0.141769,-0.0806,0.008204,0.1923,-0.0454
2024-05-31,448.56,2024-06-30,call,8.16,8.41,8.28,8.31,2741,5466,0.13991,0.5556,0.021957,0.508,-0.1185
2024-05-31,448.56,2024-06-30,put,6.04,6.23,6.14,6.16,7805,14262,0.13991,-0.4444,0.021957,0.508,-0.1185
2024-05-31,470.99,2024-06-30,call,1.35,1.4,1.38,1.37,2716,4902,0.143528,0.1472,0.012476,0.2961,-0.0708
2024-05-31,470.99,2024-06-30,put,21.2,21.9,21.55,21.63,1925,19097,0.143528,-0.8528,0.012476,0.2961,-0.0708
2024-05-31,493.42,2024-06-30,call,0.11,0.11,0.11,0.11,1982,10984,0.146592,0.0165,0.002178,0.0528,-0.0129
2024-05-31,493.42,2024-06-30,put,41.86,43.35,42.6,42.48,2787,10296,0.146592,-0.9835,0.002178,0.0528,-0.0129
2024-05-31,403.7,2024-07-30,call,48.13,49.85,48.99,49.13,829,13255,0.147597,0.9745,0.002214,0.1081,-0.0133
2024-05-31,403.7,2024-07-30,put,0.26,0.27,0.26,0.26,2,10188,0.147597,-0.0255,0.002214,0.1081,-0.0133
2024-05-31,426.13,2024-07-30,call,27.95,28.88,28.42,28.21,4495,14271,0.142988,0.8599,0.008565,0.405,-0.0483
2024-05-31,426.13,2024-07-30,put,1.87,1.94,1.9,1.9,5315,16747,0.142988,-0.1401,0.008565,0.405,-0.0483
2024-05-31,448.56,2024-07-30,call,12.34,12.72,12.53,12.47,6092,17551,0.141819,0.5777,0.015173,0.7117,-0.0841
2024-05-31,448.56,2024-07-30,put,8.11,8.36,8.24,8.2,7828,27545,0.141819,-0.4223,0.015173,0.7117,-0.0841
2024-05-31,470.99,2024-07-30,call,3.74,3.86,3.8,3.77,1812,9270,0.140485,0.2548,0.012564,0.5838,-0.0683
2024-05-31,470.99,2024-07-30,put,21.37,22.07,21.72,21.72,0,8049,0.140485,-0.7452,0.012564,0.5838,-0.0683
2024-05-31,493.42,2024-07-30,call,0.72,0.75,0.74,0.74,2767,9405,0.138969,0.0677,0.00518,0.2381,-0.0276
2024-05-31,493.42,2024-07-30,put,40.16,41.59,40.88,40.75,2617,2185,0.138969,-0.9323,0.00518,0.2381,-0.0276
2024-06-03,405.03,2024-07-03,call,46.15,47.79,46.97,46.53,3132,2164,0.147322,0.9957,0.000661,0.0162,-0.004
2024-06-03,405.03,2024-07-03,put,0.03,0.03,0.03,0.03,759,5808,0.147322,-0.0043,0.000661,0.0162,-0.004
2024-06-03,427.53,2024-07-03,call,24.99,25.82,25.4,25.21,3651,10440,0.150061,0.9075,0.008558,0.2138,-0.0535
2024-06-03,427.53,2024-07-03,put,0.84,0.86,0.85,0.86,0,13256,0.150061,-0.0925,0.008558,0.2138,-0.0535
2024-06-03,450.03,2024-07-03,call,8.63,8.9,8.76,8.75,2098,11163,0.148714,0.5534,0.020606,0.5101,-0.1264
2024-06-03,450.03,2024-07-03,put,6.5,6.7,6.6,6.63,3310,2723,0.148714,-0.4466,0.020606,0.5101,-0.1264
2024-06-03,472.53,2024-07-03,call,1.54,1.59,1.56,1.57,4059,15066,0.14942,0.1574,0.012488,0.3106,-0.0774
2024-06-03,472.53,2024-07-03,put,21.44,22.14,21.79,21.73,864,12765,0.14942,-0.8426,0.012488,0.3106,-0.0774
2024-06-03,495.03,2024-07-03,call,0.15,0.16,0.16,0.16,1979,3017,0.153885,0.0212,0.002565,0.0657,-0.0169
2024-06-03,495.03,2024-07-03,put,42.03,43.52,42.78,42.49,1635,7364,0.153885,-0.9788,0.002565,0.0657,-0.0169
2024-06-03,405.03,2024-08-02,call,48.27,49.99,49.13,49.5,3907,11849,0.145938,0.9757,0.00214,0.104,-0.0126
2024-06-03,405.03,2024-08-02,put,0.24,0.25,0.24,0.24,3213,10248,0.145938,-0.0243,0.00214,0.104,-0.0126
2024-06-03,427.53,2024-08-02,call,28.08,29.01,28.54,28.82,3657,7601,0.143768,0.8587,0.00854,0.4088,-0.049
2024-06-03,427.53,2024-08-02,put,1.91,1.97,1.94,1.94,4128,2965,0.143768,-0.1413,0.00854,0.4088,-0.049
2024-06-03,450.03,2024-08-02,call,12.69,13.07,12.88,12.95,5810,15111,0.146129,0.5762,0.014689,0.7146,-0.087
2024-06-03,450.03,2024-08-02,put,8.44,8.7,8.57,8.57,2330,16280,0.146129,-0.4238,0.014689,0.7146,-0.087
2024-06-03,472.53,2024-08-02,call,4.17,4.31,4.24,4.27,0,30353,0.147636,0.2663,0.012188,0.5991,-0.0737
2024-06-03,472.53,2024-08-02,put,21.85,22.57,22.21,22.34,2522,8528,0.147636,-0.7337,0.012188,0.5991,-0.0737
2024-06-03,495.03,2024-08-02,call,0.83,0.86,0.84,0.84,2520,7435,0.143149,0.0739,0.005361,0.2555,-0.0305
2024-06-03,495.03,2024-08-02,put,40.38,41.82,41.1,41.5,3043,12789,0.143149,-0.9261,0.005361,0.2555,-0.0305
2024-06-04,401.63,2024-07-04,call,45.84,47.47,46.66,46.02,2016,4609,0.174811,0.9869,0.001507,0.0431,-0.0126
2024-06-04,401.63,2024-07-04,put,0.1,0.11,0.11,0.11,2567,10166,0.174811,-0.0131,0.001507,0.0431,-0.0126
2024-06-04,423.95,2024-07-04,call,24.92,25.74,25.33,25.67,5321,7579,0.156852,0.8979,0.008879,0.228,-0.0596
2024-06-04,423.95,2024-07-04,put,0.98,1.01,1.0,1.0,2901,8688,0.156852,-0.1021,0.008879,0.228,-0.0596
2024-06-04,446.26,2024-07-04,call,9.29,9.57,9.43,9.45,7495,7024,0.163424,0.55,0.01893,0.5064,-0.1379
2024-06-04,446.26,2024-07-04,put,7.19,7.41,7.3,7.3,10763,26927,0.163424,-0.45,0.01893,0.5064,-0.1379
2024-06-04,468.57,2024-07-04,call,2.01,2.08,2.04,2.03,2710,4609,0.164778,0.1821,0.012536,0.3381,-0.0929
2024-06-04,468.57,2024-07-04,put,21.75,22.47,22.11,22.3,1022,15766,0.164778,-0.8179,0.012536,0.3381,-0.0929
2024-06-04,490.89,2024-07-04,call,0.3,0.31,0.3,0.3,1398,7749,0.172815,0.0357,0.003556,0.1006,-0.029
2024-06-04,490.89,2024-07-04,put,41.84,43.34,42.59,42.69,1152,7441,0.172815,-0.9643,0.003556,0.1006,-0.029
2024-06-04,401.63,2024-08-03,call,48.12,49.83,48.97,48.98,0,7409,0.166308,0.959,0.002924,0.1592,-0.0221
2024-06-04,401.63,2024-08-03,put,0.5,0.52,0.51,0.51,1334,7927,0.166308,-0.041,0.002924,0.1592,-0.0221
2024-06-04,423.95,2024-08-03,call,28.65,29.59,29.12,29.33,3865,7672,0.16304,0.83,0.00858,0.4579,-0.0622
2024-06-04,423.95,2024-08-03,put,2.72,2.81,2.76,2.75,51,12675,0.16304,-0.17,0.00858,0.4579,-0.0622
2024-06-04,446.26,2024-08-03,call,13.49,13.9,13.7,13.68,4907,18392,0.159316,0.5717,0.013616,0.7101,-0.0943
2024-06-04,446.26,2024-08-03,put,9.3,9.58,9.44,9.47,1581,20204,0.159316,-0.4283,0.013616,0.7101,-0.0943
2024-06-04,468.57,2024-08-03,call,5.05,5.21,5.13,5.12,2664,12646,0.162999,0.2877,0.011564,0.6171,-0.0838
2024-06-04,468.57,2024-08-03,put,22.59,23.34,22.96,22.91,1530,7668,0.162999,-0.7123,0.011564,0.6171,-0.0838
2024-06-04,490.89,2024-08-03,call,1.26,1.3,1.28,1.28,1475,7905,0.158891,0.0971,0.005972,0.3107,-0.0411
2024-06-04,490.89,2024-08-03,put,40.5,41.94,41.22,41.43,2242,14765,0.158891,-0.9029,0.005972,0.3107,-0.0411
2024-06-05,402.79,2024-07-05,call,45.9,47.54,46.72,46.78,921,8817,0.155922,0.9935,0.000907,0.0233,-0.006
2024-06-05,402.79,2024-07-05,put,0.04,0.04,0.04,0.04,3605,9497,0.155922,-0.0065,0.000907,0.0233,-0.006
2024-06-05,425.16,2024-07-05,call,24.92,25.74,25.33,25.35,705,6776,0.153368,0.9028,0.008734,0.2205,-0.0564
2024-06-05,425.16,2024-07-05,put,0.9,0.93,0.92,0.93,1032,4075,0.153368,-0.0972,0.008734,0.2205,-0.0564
2024-06-05,447.54,2024-07-05,call,8.61,8.88,8.75,8.74,0,7994,0.149357,0.553,0.020634,0.5073,-0.1263
2024-06-05,447.54,2024-07-05,put,6.5,6.7,6.6,6.58,3140,17951,0.149357,-0.447,0.020634,0.5073,-0.1263
2024-06-05,469.92,2024-07-05,call,1.84,1.9,1.87,1.87,544,6143,0.159347,0.1735,0.01254,0.329,-0.0874
2024-06-05,469.92,2024-07-05,put,21.64,22.36,22.0,21.98,3625,14254,0.159347,-0.8265,0.01254,0.329,-0.0874
2024-06-05,492.29,2024-07-05,call,0.13,0.13,0.13,0.13,2774,0,0.150603,0.019,0.0024,0.0595,-0.0149
2024-06-05,492.29,2024-07-05,put,41.78,43.27,42.53,42.52,1238,14964,0.150603,-0.981,0.0024,0.0595,-0.0149
2024-06-05,402.79,2024-08-04,call,48.1,49.81,48.96,49.01,3105,6392,0.15549,0.9682,0.002532,0.1296,-0.0168
2024-06-05,402.79,2024-08-04,put,0.35,0.36,0.36,0.36,1469,1302,0.15549,-0.0318,0.002532,0.1296,-0.0168
2024-06-05,425.16,2024-08-04,call,28.07,29.0,28.54,28.52,5560,7095,0.147686,0.8524,0.008607,0.4185,-0.0515
2024-06-05,425.16,2024-08-04,put,2.06,2.13,2.09,2.1,780,5312,0.147686,-0.1476,0.008607,0.4185,-0.0515
2024-06-05,447.54,2024-08-04,call,13.05,13.45,13.25,13.11,1506,5411,0.152489,0.5738,0.014171,0.7115,-0.0904
2024-06-05,447.54,2024-08-04,put,8.85,9.12,8.98,9.0,1310,24867,0.152489,-0.4262,0.014171,0.7115,-0.0904
2024-06-05,469.92,2024-08-04,call,4.22,4.35,4.28,4.26,3366,1517,0.148921,0.2679,0.012188,0.5976,-0.0742
2024-06-05,469.92,2024-08-04,put,21.82,22.54,22.18,22.13,2983,6183,0.148921,-0.7321,0.012188,0.5976,-0.0742
2024-06-05,492.29,2024-08-04,call,1.1,1.14,1.12,1.11,828,0,0.153387,0.089,0.005784,0.2921,-0.0373
2024-06-05,492.29,2024-08-04,put,40.45,41.89,41.17,41.29,611,3812,0.153387,-0.911,0.005784,0.2921,-0.0373
2024-06-06,406.91,2024-07-06,call,46.33,47.98,47.16,47.85,0,5630,0.132213,0.9983,0.000324,0.0072,-0.0016
2024-06-06,406.91,2024-07-06,put,0.01,0.01,0.01,0.01,2893,4623,0.132213,-0.0017,0.000324,0.0072,-0.0016
2024-06-06,429.51,2024-07-06,call,24.89,25.71,25.3,25.25,5124,14106,0.140068,0.9216,0.008061,0.1897,-0.0443
2024-06-06,429.51,2024-07-06,put,0.64,0.66,0.65,0.65,904,2785,0.140068,-0.0784,0.008061,0.1897,-0.0443
2024-06-06,452.12,2024-07-06,call,7.73,7.96,7.85,7.92,5170,16917,0.130181,0.5581,0.023391,0.5116,-0.111
2024-06-06,452.12,2024-07-06,put,5.61,5.78,5.7,5.7,5427,35640,0.130181,-0.4419,0.023391,0.5116,-0.111
2024-06-06,474.73,2024-07-06,call,1.2,1.24,1.22,1.22,1428,9060,0.137995,0.1371,0.012269,0.2844,-0.0654
2024-06-06,474.73,2024-07-06,put,21.23,21.93,21.58,21.6,4835,10210,0.137995,-0.8629,0.012269,0.2844,-0.0654
2024-06-06,497.33,2024-07-06,call,0.06,0.06,0.06,0.06,1154,7724,0.134059,0.0097,0.001497,0.0337,-0.0075
2024-06-06,497.33,2024-07-06,put,42.15,43.66,42.9,42.92,770,4430,0.134059,-0.9903,0.001497,0.0337,-0.0075
2024-06-06,406.91,2024-08-05,call,48.38,50.1,49.24,49.42,2056,6527,0.137412,0.9817,0.001784,0.0824,-0.0094
2024-06-06,406.91,2024-08-05,put,0.17,0.17,0.17,0.17,1492,5882,0.137412,-0.0183,0.001784,0.0824,-0.0094
2024-06-06,429.51,2024-08-05,call,27.72,28.64,28.18,28.05,3574,5204,0.132072,0.8775,0.008383,0.372,-0.0409
2024-06-06,429.51,2024-08-05,put,1.48,1.52,1.5,1.51,1593,10601,0.132072,-0.1225,0.008383,0.372,-0.0409
2024-06-06,452.12,2024-08-05,call,11.44,11.79,11.61,11.52,2051,20220,0.128011,0.5829,0.016633,0.7154,-0.0763
2024-06-06,452.12,2024-08-05,put,7.22,7.44,7.33,7.33,3726,14330,0.128011,-0.4171,0.016633,0.7154,-0.0763
2024-06-06,474.73,2024-08-05,call,3.6,3.71,3.66,3.68,1490,13528,0.137695,0.2496,0.01258,0.5821,-0.0668
2024-06-06,474.73,2024-08-05,put,21.41,22.12,21.76,21.79,3375,6243,0.137695,-0.7504,0.01258,0.5821,-0.0668
2024-06-06,497.33,2024-08-05,call,0.61,0.64,0.62,0.62,2000,1251,0.133934,0.0603,0.004868,0.2191,-0.0245
2024-06-06,497.33,2024-08-05,put,40.4,41.84,41.12,41.11,660,5221,0.133934,-0.9397,0.004868,0.2191,-0.0245
2024-06-07,409.64,2024-07-07,call,46.64,48.3,47.47,47.11,2259,12925,0.128926,0.9986,0.000265,0.0058,-0.0012
2024-06-07,409.64,2024-07-07,put,0.01,0.01,0.01,0.01,949,4049,0.128926,-0.0014,0.000265,0.0058,-0.0012
2024-06-07,432.4,2024-07-07,call,24.82,25.64,25.23,25.22,5111,16149,0.126019,0.9418,0.007077,0.1519,-0.0319
2024-06-07,432.4,2024-07-07,put,0.41,0.42,0.42,0.42,2254,5358,0.126019,-0.0582,0.007077,0.1519,-0.0319
2024-06-07,455.16,2024-07-07,call,7.61,7.84,7.72,7.7,4899,22418,0.126885,0.5592,0.023829,0.5148,-0.1089
2024-06-07,455.16,2024-07-07,put,5.48,5.65,5.56,5.57,5942,7096,0.126885,-0.4408,0.023829,0.5148,-0.1089
2024-06-07,477.92,2024-07-07,call,1.14,1.17,1.15,1.15,3184,13980,0.135345,0.1323,0.012126,0.2795,-0.063
2024-06-07,477.92,2024-07-07,put,21.29,22.0,21.64,21.63,3146,21059,0.135345,-0.8677,0.012126,0.2795,-0.063
2024-06-07,500.68,2024-07-07,call,0.05,0.06,0.06,0.06,1448,4978,0.133756,0.0096,0.001471,0.0335,-0.0075
2024-06-07,500.68,2024-07-07,put,42.44,43.95,43.2,43.06,477,8152,0.133756,-0.9904,0.001471,0.0335,-0.0075
2024-06-07,409.64,2024-08-06,call,48.63,50.37,49.5,49.5,3289,7515,0.126924,0.988,0.00133,0.0575,-0.0061
2024-06-07,409.64,2024-08-06,put,0.1,0.1,0.1,0.1,0,8197,0.126924,-0.012,0.00133,0.0575,-0.0061
2024-06-07,432.4,2024-08-06,call,27.85,28.77,28.31,28.38,3250,11949,0.130625,0.88,0.0083,0.3692,-0.0402
2024-06-07,432.4,2024-08-06,put,1.43,1.48,1.46,1.47,2552,13200,0.130625,-0.12,0.0083,0.3692,-0.0402
2024-06-07,455.16,2024-08-06,call,11.31,11.65,11.48,11.49,7839,20215,0.125071,0.5844,0.016897,0.7197,-0.075
2024-06-07,455.16,2024-08-06,put,7.06,7.28,7.17,7.22,0,4529,0.125071,-0.4156,0.016897,0.7197,-0.075
2024-06-07,477.92,2024-08-06,call,3.07,3.17,3.12,3.1,2518,5636,0.12798,0.2324,0.012932,0.5636,-0.0601
2024-06-07,477.92,2024-08-06,put,21.01,21.7,21.36,21.31,4313,11882,0.12798,-0.7676,0.012932,0.5636,-0.0601
2024-06-07,500.68,2024-08-06,call,0.43,0.45,0.44,0.44,1533,6337,0.124631,0.0472,0.004282,0.1817,-0.0189
2024-06-07,500.68,2024-08-06,put,40.5,41.94,41.22,40.88,2647,3569,0.124631,-0.9528,0.004282,0.1817,-0.0189
2024-06-10,406.92,2024-07-10,call,46.34,47.99,47.17,47.33,2309,8594,0.14671,0.9958,0.000645,0.0159,-0.0039
2024-06-10,406.92,2024-07-10,put,0.02,0.03,0.02,0.02,3386,5893,0.14671,-0.0042,0.000645,0.0159,-0.0039
2024-06-10,429.52,2024-07-10,call,24.82,25.64,25.23,25.12,3656,11074,0.136211,0.9272,0.007837,0.1794,-0.0407
2024-06-10,429.52,2024-07-10,put,0.57,0.59,0.58,0.58,2299,14161,0.136211,-0.0728,0.007837,0.1794,-0.0407
2024-06-10,452.13,2024-07-10,call,7.92,8.17,8.04,8.03,7342,12492,0.134102,0.5569,0.022717,0.5118,-0.1144
2024-06-10,452.13,2024-07-10,put,5.81,5.98,5.9,5.94,402,2009,0.134102,-0.4431,0.022717,0.5118,-0.1144
2024-06-10,474.74,2024-07-10,call,1.3,1.34,1.32,1.32,1060,1675,0.141367,0.1432,0.012332,0.2929,-0.069
2024-06-10,474.74,2024-07-10,put,21.32,22.03,21.68,21.8,1299,12285,0.141367,-0.8568,0.012332,0.2929,-0.069
2024-06-10,497.34,2024-07-10,call,0.08,0.08,0.08,0.08,3619,2163,0.140364,0.0129,0.001825,0.043,-0.0101
2024-06-10,497.34,2024-07-10,put,42.17,43.68,42.92,42.88,2249,10165,0.140364,-0.9871,0.001825,0.043,-0.0101
2024-06-10,406.92,2024-08-09,call,48.47,50.2,49.34,49.45,442,2990,0.147046,0.9748,0.002182,0.1078,-0.0132
2024-06-10,406.92,2024-08-09,put,0.26,0.27,0.26,0.26,2949,6736,0.147046,-0.0252,0.002182,0.1078,-0.0132
2024-06-10,429.52,2024-08-09,call,27.9,28.82,28.36,28.09,2386,2528,0.136776,0.8696,0.008453,0.3885,-0.0443
2024-06-10,429.52,2024-08-09,put,1.65,1.71,1.68,1.7,2577,4732,0.136776,-0.1304,0.008453,0.3885,-0.0443
2024-06-10,452.13,2024-08-09,call,12.91,13.3,13.1,13.18,5915,5691,0.148761,0.5746,0.014373,0.7185,-0.0891
2024-06-10,452.13,2024-08-09,put,8.68,8.95,8.82,8.84,2855,21319,0.148761,-0.4254,0.014373,0.7185,-0.0891
2024-06-10,474.74,2024-08-09,call,3.54,3.66,3.6,3.61,2905,13417,0.136723,0.2481,0.012626,0.5801,-0.0661
2024-06-10,474.74,2024-08-09,put,21.35,22.06,21.7,21.75,2066,12747,0.136723,-0.7519,0.012626,0.5801,-0.0661
2024-06-10,497.34,2024-08-09,call,0.84,0.87,0.86,0.86,0,9634,0.143624,0.0744,0.005343,0.2579,-0.0309
2024-06-10,497.34,2024-08-09,put,40.62,42.07,41.34,41.21,3726,10028,0.143624,-0.9256,0.005343,0.2579,-0.0309
2024-06-11,406.4,2024-07-11,call,46.3,47.95,47.12,47.47,1958,6585,0.155717,0.9936,0.000894,0.0233,-0.0061
2024-06-11,406.4,2024-07-11,put,0.04,0.04,0.04,0.04,993,7743,0.155717,-0.0064,0.000894,0.0233,-0.0061
2024-06-11,428.97,2024-07-11,call,25.15,25.98,25.56,25.3,4024,3253,0.154202,0.9015,0.008693,0.2246,-0.0577
2024-06-11,428.97,2024-07-11,put,0.93,0.96,0.94,0.95,2755,13071,0.154202,-0.0985,0.008693,0.2246,-0.0577
2024-06-11,451.55,2024-07-11,call,8.77,9.04,8.9,8.92,4789,19491,0.151059,0.5524,0.020224,0.512,-0.1289
2024-06-11,451.55,2024-07-11,put,6.65,6.86,6.76,6.69,3756,13612,0.151059,-0.4476,0.020224,0.512,-0.1289
2024-06-11,474.13,2024-07-11,call,1.7,1.76,1.73,1.73,928,14225,0.154708,0.1659,0.012438,0.3225,-0.0832
2024-06-11,474.13,2024-07-11,put,21.7,22.41,22.06,21.96,0,17747,0.154708,-0.8341,0.012438,0.3225,-0.0832
2024-06-11,496.71,2024-07-11,call,0.14,0.15,0.15,0.15,2953,5611,0.152894,0.0205,0.002496,0.064,-0.0163
2024-06-11,496.71,2024-07-11,put,42.19,43.7,42.94,42.35,0,8093,0.152894,-0.9795,0.002496,0.064,-0.0163
2024-06-11,406.4,2024-08-10,call,48.41,50.13,49.27,49.1,1491,0,0.147224,0.9747,0.002192,0.1082,-0.0133
2024-06-11,406.4,2024-08-10,put,0.26,0.27,0.26,0.26,2997,12205,0.147224,-0.0253,0.002192,0.1082,-0.0133
2024-06-11,428.97,2024-08-10,call,28.66,29.61,29.14,29.19,2040,10137,0.156101,0.8396,0.008527,0.4462,-0.058
2024-06-11,428.97,2024-08-10,put,2.44,2.53,2.48,2.49,2376,27128,0.156101,-0.1604,0.008527,0.4462,-0.058
2024-06-11,451.55,2024-08-10,call,12.69,13.08,12.88,12.91,2184,13037,0.145917,0.5756,0.014665,0.7172,-0.0872
2024-06-11,451.55,2024-08-10,put,8.47,8.73,8.6,8.63,4051,19380,0.145917,-0.4244,0.014665,0.7172,-0.0872
2024-06-11,474.13,2024-08-10,call,4.43,4.58,4.5,4.5,4797,16644,0.152068,0.2723,0.011926,0.6079,-0.077
2024-06-11,474.13,2024-08-10,put,22.22,22.96,22.59,22.66,1592,20181,0.152068,-0.7277,0.011926,0.6079,-0.077
2024-06-11,496.71,2024-08-10,call,1.03,1.06,1.04,1.03,2193,8011,0.150617,0.0847,0.005627,0.2841,-0.0357
2024-06-11,496.71,2024-08-10,put,40.76,42.22,41.49,41.33,1368,6199,0.150617,-0.9153,0.005627,0.2841,-0.0357
2024-06-12,406.25,2024-07-12,call,46.29,47.94,47.11,47.1,667,2970,0.15723,0.9932,0.000938,0.0247,-0.0065
2024-06-12,406.25,2024-07-12,put,0.05,0.05,0.05,0.05,814,12075,0.15723,-0.0068,0.000938,0.0247,-0.0065
2024-06-12,428.82,2024-07-12,call,24.97,25.79,25.38,25.26,3637,7774,0.146297,0.9127,0.008386,0.2055,-0.0501
2024-06-12,428.82,2024-07-12,put,0.76,0.79,0.78,0.78,1262,11820,0.146297,-0.0873,0.008386,0.2055,-0.0501
2024-06-12,451.39,2024-07-12,call,8.82,9.09,8.96,9.02,7846,1694,0.152162,0.5521,0.020087,0.5119,-0.1298
2024-06-12,451.39,2024-07-12,put,6.71,6.91,6.81,6.79,7103,0,0.152162,-0.4479,0.020087,0.5119,-0.1298
2024-06-12,473.96,2024-07-12,call,1.49,1.53,1.51,1.52,6272,6653,0.14777,0.1543,0.012424,0.3075,-0.0757
2024-06-12,473.96,2024-07-12,put,21.47,22.18,21.82,21.84,3702,0,0.14777,-0.8457,0.012424,0.3075,-0.0757
2024-06-12,496.53,2024-07-12,call,0.17,0.17,0.17,0.17,1920,6375,0.156244,0.0228,0.002675,0.07,-0.0182
2024-06-12,496.53,2024-07-12,put,42.2,43.7,42.95,42.66,874,10157,0.156244,-0.9772,0.002675,0.07,-0.0182
2024-06-12,406.25,2024-08-11,call,48.51,50.24,49.38,49.31,2704,6712,0.156866,0.967,0.002565,0.1348,-0.0176
2024-06-12,406.25,2024-08-11,put,0.37,0.39,0.38,0.38,3377,2290,0.156866,-0.033,0.002565,0.1348,-0.0176
2024-06-12,428.82,2024-08-11,call,28.62,29.57,29.1,29.01,2778,10424,0.155541,0.8404,0.008535,0.4446,-0.0576
2024-06-12,428.82,2024-08-11,put,2.42,2.5,2.46,2.45,5922,18247,0.155541,-0.1596,0.008535,0.4446,-0.0576
2024-06-12,451.39,2024-08-11,call,12.75,13.13,12.94,12.89,4401,19917,0.146778,0.5753,0.014586,0.7171,-0.0877
2024-06-12,451.39,2024-08-11,put,8.53,8.79,8.66,8.6,1727,23724,0.146778,-0.4247,0.014586,0.7171,-0.0877
2024-06-12,473.96,2024-08-11,call,4.73,4.88,4.8,4.87,3702,15558,0.156936,0.2792,0.011703,0.6152,-0.0805
2024-06-12,473.96,2024-08-11,put,22.51,23.25,22.88,22.88,2655,7464,0.156936,-0.7208,0.011703,0.6152,-0.0805
2024-06-12,496.53,2024-08-11,call,1.08,1.12,1.1,1.1,499,9025,0.15253,0.0875,0.005697,0.291,-0.037
2024-06-12,496.53,2024-08-11,put,40.8,42.26,41.53,41.47,50,8900,0.15253,-0.9125,0.005697,0.291,-0.037
2024-06-13,403.93,2024-07-13,call,46.06,47.7,46.88,47.0,830,4992,0.166077,0.9903,0.001216,0.0334,-0.0093
2024-06-13,403.93,2024-07-13,put,0.07,0.07,0.07,0.07,1110,4268,0.166077,-0.0097,0.001216,0.0334,-0.0093
2024-06-13,426.37,2024-07-13,call,25.1,25.93,25.52,25.66,3948,6250,0.158452,0.8957,0.008875,0.2328,-0.0615
2024-06-13,426.37,2024-07-13,put,1.02,1.05,1.04,1.05,6164,4798,0.158452,-0.1043,0.008875,0.2328,-0.0615
2024-06-13,448.81,2024-07-13,call,9.24,9.52,9.38,9.3,3931,12507,0.161404,0.5505,0.019056,0.5092,-0.137
2024-06-13,448.81,2024-07-13,put,7.13,7.34,7.24,7.23,4817,26056,0.161404,-0.4495,0.019056,0.5092,-0.137
2024-06-13,471.25,2024-07-13,call,1.99,2.06,2.02,2.03,3886,17064,0.163884,0.1807,0.012473,0.3384,-0.0924
2024-06-13,471.25,2024-07-13,put,21.85,22.57,22.21,22.21,5061,10207,0.163884,-0.8193,0.012473,0.3384,-0.0924
2024-06-13,493.69,2024-07-13,call,0.15,0.16,0.16,0.16,414,8558,0.154046,0.0213,0.002578,0.0657,-0.0169
2024-06-13,493.69,2024-07-13,put,41.92,43.42,42.67,42.76,2338,1649,0.154046,-0.9787,0.002578,0.0657,-0.0169
2024-06-13,403.93,2024-08-12,call,48.37,50.1,49.24,49.04,3474,6978,0.165078,0.96,0.002867,0.1567,-0.0216
2024-06-13,403.93,2024-08-12,put,0.49,0.51,0.5,0.5,1028,8205,0.165078,-0.04,0.002867,0.1567,-0.0216
2024-06-13,426.37,2024-08-12,call,28.79,29.74,29.26,29.51,0,6351,0.162482,0.8308,0.008534,0.4591,-0.0622
2024-06-13,426.37,2024-08-12,put,2.71,2.8,2.76,2.75,2699,13081,0.162482,-0.1692,0.008534,0.4591,-0.0622
2024-06-13,448.81,2024-08-12,call,13.65,14.07,13.86,13.93,3285,26171,0.160478,0.5714,0.013442,0.7143,-0.0955
2024-06-13,448.81,2024-08-12,put,9.43,9.72,9.57,9.57,4774,9088,0.160478,-0.4286,0.013442,0.7143,-0.0955
2024-06-13,471.25,2024-08-12,call,4.94,5.1,5.02,4.98,1570,14304,0.160717,0.2847,0.011603,0.6175,-0.0827
2024-06-13,471.25,2024-08-12,put,22.58,23.33,22.96,23.01,2506,6714,0.160717,-0.7153,0.011603,0.6175,-0.0827
2024-06-13,493.69,2024-08-12,call,1.35,1.4,1.38,1.38,2205,1341,0.161646,0.1011,0.006016,0.322,-0.0434
